Longitude,Latitude,OBJECTID,STSSN_ID,YEAR_,MONTH_,DAY_,Commonname,County,CONDITION,CLSL,CWSL,CLOC,CWOC
-81.04470304,29.30500553,39030,DMH1990091401,1990,9,14,Loggerhead,Volusia,Fresh dead,0,0,0,0
-80.2533027,25.67500466,39031,DXL1990091401,1990,9,14,Green turtle,Miami-Dade,Fresh dead,64.9,52.3,70.1,60.5
-80.933303,29.09670549,39032,PLW1990091401,1990,9,14,Loggerhead,Volusia,Fresh dead,0,0,65.4,61.2
-80.90830299,29.06830548,39033,FXM1990091601,1990,9,16,Loggerhead,Volusia,Moderately decomposed,64.5,56,0,0
-80.81670284,24.83330443,39034,RXM1990091701,1990,9,17,Loggerhead,Monroe,Alive,0,0,0,0
-81.4432032,30.57170582,39035,PXS1990091801,1990,9,18,Loggerhead,Nassau,Fresh dead,0,0,62,57
-81.396703,24.69000439,39036,VXL1990091801,1990,9,18,Loggerhead,Monroe,Fresh dead,0,0,0,0
-87.25000485,30.31960559,39037,DXP1990091901,1990,9,19,Loggerhead,Escambia,Moderately decomposed,0,0,0,0
-81.4430032,30.59000583,39038,CGJ1990092001,1990,9,20,Loggerhead,Nassau,Moderately decomposed,0,0,62.5,61
-81.25470312,29.77810564,39039,MLF1990092001,1990,9,20,Loggerhead,St. Johns,Severely decomposed,0,0,66.6,53
-80.53920276,24.98830448,39040,RWB1990092001,1990,9,20,Loggerhead,Monroe,Severely decomposed,0,0,95.3,0
-80.07930266,26.27170481,39041,RXW1990092001,1990,9,20,Green turtle,Broward,Moderately decomposed,37.3,0,39.5,0
-80.27500275,27.4281051,39042,CXK1990092201,1990,9,22,Loggerhead,St. Lucie,Dried carcass,0,0,0,0
-80.59280278,24.96150447,39043,DXR1990092201,1990,9,22,Green turtle,Monroe,Moderately decomposed,41,33,42,36.3
-80.70670281,24.87170445,39044,EXO1990092301,1990,9,23,Green turtle,Monroe,Alive,39.2,32.7,40.7,36.5
-81.81670316,26.20330476,39045,MCK1990092301,1990,9,23,Loggerhead,Collier,Moderately decomposed,0,0,101.1,96.5
-82.69760345,27.46830505,39046,EJC1990092401,1990,9,24,Loggerhead,Manatee,Moderately decomposed,0,0,99.1,83.8
-81.04600304,29.30670554,39047,RDF1990092401,1990,9,24,Leatherback,Volusia,Fresh dead,0,0,132.1,101.6
-80.930903,29.09330549,39048,RMF1990092401,1990,9,24,Loggerhead,Volusia,Severely decomposed,0,0,96,94
-81.14790308,29.52330558,39049,EHO1990092501,1990,9,25,Loggerhead,Flagler,Moderately decomposed,64.9,53.9,70,69
-81.76000311,24.57810435,39050,LKB1990092501,1990,9,25,Green turtle,Monroe,Alive,44.5,34.7,0,0
-80.10810266,26.09170477,39051,KRL1990092601,1990,9,26,Green turtle,Broward,Severely decomposed,0,0,48.3,40.6
-80.17500272,27.21670505,39052,RRM1990092601,1990,9,26,Loggerhead,Martin,Moderately decomposed,0,66.4,0,75
-80.29940276,27.49670512,39053,JCG1990092801,1990,9,28,Green turtle,St. Lucie,Fresh dead,32.2,24.8,34.1,28
-80.22560273,27.32000507,39054,DSF1990092901,1990,9,29,Loggerhead,St. Lucie,Fresh dead,52.6,41.3,56.4,52.7
-80.44650281,27.8583052,39055,JXC1990092901,1990,9,29,Green turtle,Indian River,Fresh dead,0,0,0,0
-81.40940319,30.4733058,39056,RMD1990092901,1990,9,29,Loggerhead,Duval,Moderately decomposed,0,0,71.5,66.5
-80.44370281,27.8533052,39057,TVH1990092901,1990,9,29,Loggerhead,Indian River,Fresh dead,0,0,0,0
-80.89000298,29.03000547,39058,MXM1990093001,1990,9,30,Loggerhead,Volusia,Severely decomposed,100.4,70.2,0,0
-80.12670266,25.90000472,39059,XXX1990093001,1990,9,30,Green turtle,Miami-Dade,Fresh dead,49.3,0,52.2,0
-80.4008028,27.77170518,39060,CXR1990100201,1990,10,2,Green turtle,Indian River,Fresh dead,0,0,50.2,44
-80.08810268,26.991705,39061,MJS1990100201,1990,10,2,Green turtle,Martin,Moderately decomposed,0,0,0,68.6
-80.82670296,28.93330545,39062,MXM1990100201,1990,10,2,Loggerhead,Volusia,Severely decomposed,43.8,36.7,0,0
-80.10910266,26.08670477,39063,CLW1990100401,1990,10,4,Green turtle,Broward,Moderately decomposed,0,0,38.1,30.5
-80.30960276,27.46850511,39064,AXK1990100601,1990,10,6,Loggerhead,St. Lucie,Moderately decomposed,0,0,101.6,88.9
-81.39000318,30.29830576,39065,LEB1990100601,1990,10,6,Loggerhead,Duval,Moderately decomposed,0,0,68,69
-80.88910298,29.02810547,39066,MXM1990100601,1990,10,6,Loggerhead,Volusia,Moderately decomposed,56.5,47.4,0,0
-81.4391032,30.62170583,39067,MXD1990100701,1990,10,7,Loggerhead,Nassau,Moderately decomposed,0,0,66.5,63
-81.01670289,24.7194044,39068,LXB1990100801,1990,10,8,Loggerhead,Monroe,Moderately decomposed,0,0,0,0
-80.33330271,25.4636046,39069,RNR1990100801,1990,10,8,Loggerhead,Miami-Dade,Moderately decomposed,0,0,63,60
-80.07740266,26.29670482,39070,RXW1990100801,1990,10,8,Green turtle,Broward,Moderately decomposed,60,46.8,63.8,61.5
-80.4129028,27.79470519,39071,CER1990100901,1990,10,9,Loggerhead,Indian River,Fresh dead,0,0,95,85
-80.43210281,27.83170519,39072,CER1990100902,1990,10,9,Green turtle,Indian River,Fresh dead,29.8,23.7,31.4,27.2
-81.4417032,30.55000582,39073,PXS1990100901,1990,10,9,Loggerhead,Nassau,Fresh dead,0,0,67,66
-80.4192028,27.80670519,39074,CER1990101001,1990,10,10,Loggerhead,Indian River,Fresh dead,0,0,97.5,90
-80.07090268,26.94330498,39075,LDW1990101201,1990,10,12,Green turtle,Palm Beach,Alive,26.5,20.8,27.3,24.1
-80.72000281,24.86170444,39076,DXG1990101401,1990,10,14,Green turtle,Monroe,Alive,48.5,36.7,49.8,44.6
-81.23670296,24.62330437,39077,TXB1990101401,1990,10,14,Green turtle,Monroe,Alive,50.8,40.1,0,0
-82.03500323,26.44000481,39078,CRL1990101601,1990,10,16,Kemp's ridley,Lee,Moderately decomposed,56,54.4,60.3,61.6
-80.77410294,28.85500544,39079,JXH1990101601,1990,10,16,Green turtle,Volusia,Fresh dead,42.4,34.6,44.5,38.7
-81.39170318,30.30500576,39080,NXG1990101601,1990,10,16,Loggerhead,Duval,Fresh dead,0,0,58,57
-81.38830317,30.28670576,39081,JXJ1990101701,1990,10,17,Loggerhead,Duval,Severely decomposed,69.5,60,75.5,75
-81.39380318,30.32000576,39082,NXG1990101701,1990,10,17,Loggerhead,Duval,Moderately decomposed,0,0,63,59
-81.00190289,24.7293044,39083,TXB1990101701,1990,10,17,Green turtle,Monroe,Severely decomposed,63.4,49.7,0,0
-80.43110281,27.83000519,39084,TXH1990101701,1990,10,17,Green turtle,Indian River,Fresh dead,0,0,38.7,32.8
-81.4375032,30.63000584,39085,LXC1990101801,1990,10,18,Loggerhead,Nassau,Severely decomposed,0,0,70,64
-81.39400318,30.32170577,39086,MXH1990101801,1990,10,18,Loggerhead,Duval,Moderately decomposed,0,0,63,62
-81.35000299,24.71000439,39087,EJD1990101901,1990,10,19,Loggerhead,Monroe,Fresh dead,96.5,76.2,0,0
-80.19780272,27.20000504,39088,RRM1990101901,1990,10,19,Green turtle,Martin,Moderately decomposed,40.4,31.4,42.2,35.4
-80.27040275,27.33170507,39089,BAS1990102001,1990,10,20,Green turtle,St. Lucie,Severely decomposed,40.2,32.9,42.6,38
-81.19470309,29.62670561,39090,EHO1990102001,1990,10,20,Loggerhead,Flagler,Severely decomposed,83.6,64.5,89,81
-81.4333032,30.65170584,39091,JXJ1990102001,1990,10,20,Loggerhead,Nassau,Severely decomposed,86,67,92.5,83
-81.38710317,30.28330576,39092,MXH1990102001,1990,10,20,Loggerhead,Duval,Severely decomposed,0,0,53,50
-81.39400318,30.32170577,39093,MXH1990102002,1990,10,20,Loggerhead,Duval,Moderately decomposed,0,0,58,60
-80.87590298,29.00670547,39094,MXM1990102001,1990,10,20,Loggerhead,Volusia,Fresh dead,69.6,54,0,0
-80.99280302,29.19830551,39095,WSM1990102001,1990,10,20,Loggerhead,Volusia,Severely decomposed,0,0,52.1,50.8
-80.43000281,27.82810519,39096,CER1990102101,1990,10,21,Green turtle,Indian River,Moderately decomposed,47,35.1,50,42.5
-81.38480317,30.27170575,39097,JER1990102101,1990,10,21,Loggerhead,Duval,Fresh dead,0,0,59,56
-80.98810302,29.19000551,39098,RMF1990102301,1990,10,23,Loggerhead,Volusia,Severely decomposed,41.2,37.2,0,0
-81.78400311,24.56070434,39099,LKB1990102501,1990,10,25,Loggerhead,Monroe,Alive,60,50.5,0,62.5
-80.18380272,27.20940505,39100,RRM1990102501,1990,10,25,Green turtle,Martin,Severely decomposed,51,44.8,0,0
-81.4267032,30.70000585,39101,DRH1990102801,1990,10,28,Loggerhead,Nassau,Severely decomposed,0,0,52,50
-81.40690318,30.43170579,39102,MJW1990102801,1990,10,28,Loggerhead,Duval,Moderately decomposed,0,0,67,65
-81.4417032,30.55000582,39103,PXS1990102801,1990,10,28,Loggerhead,Nassau,Fresh dead,0,0,0,0
-81.25000311,29.76330564,39104,BXP1990102901,1990,10,29,Loggerhead,St. Johns,Moderately decomposed,0,0,71.1,68.6
-80.86670285,24.80670443,39105,JXS1990102901,1990,10,29,Green turtle,Monroe,Moderately decomposed,40.2,34.7,43.5,38.5
-80.29040276,27.47360511,39106,RAP1990102901,1990,10,29,Hawksbill,St. Lucie,Alive,17.9,14.1,19.3,17.2
-81.36140316,30.18670573,39107,RPS1990102901,1990,10,29,Loggerhead,St. Johns,Moderately decomposed,0,0,58,53
-80.87500298,29.00500547,39108,SJS1990102901,1990,10,29,Loggerhead,Volusia,Moderately decomposed,0,0,88,80
-81.37760317,30.24330575,39109,JPW1990103001,1990,10,30,Loggerhead,St. Johns,Moderately decomposed,0,0,101,95
-81.37500317,30.23330575,39110,RPS1990103001,1990,10,30,Loggerhead,St. Johns,Moderately decomposed,0,0,53,53
-81.34930316,30.13830572,39111,RPS1990103002,1990,10,30,Loggerhead,St. Johns,Moderately decomposed,0,0,62,63
-80.07270268,26.94390498,39112,LDW1990103101,1990,10,31,Green turtle,Palm Beach,Alive,39.2,30.4,40.9,35.8
-81.36060316,30.18330573,39113,RPS1990103101,1990,10,31,Loggerhead,St. Johns,Moderately decomposed,0,0,53,53
-81.27330297,24.66290438,39114,SJG1990103101,1990,10,31,Green turtle,Monroe,Moderately decomposed,0,0,63.5,58.4
-82.25700331,26.68930487,39115,WDF1990103101,1990,10,31,Loggerhead,Lee,Moderately decomposed,0,0,0,0
-80.83920297,28.95170546,39116,BXJ1990110101,1990,11,1,Loggerhead,Volusia,Fresh dead,0,0,62,58
-80.07750266,26.34000483,39117,DSM1990110201,1990,11,2,Loggerhead,Palm Beach,Alive,65.4,54.6,71.1,68.6
-87.16140483,30.48000562,39118,MSK1990110301,1990,11,3,Loggerhead,Escambia,Fresh dead,0,0,43.2,39.4
-80.90090299,29.05000548,39119,MXM1990110301,1990,11,3,Loggerhead,Volusia,Severely decomposed,71,58.6,0,0
-81.4425032,30.60000583,39120,DXT1990110401,1990,11,4,Loggerhead,Nassau,Severely decomposed,0,0,63.5,59.7
-80.45680282,27.8483052,39121,TXO1990110501,1990,11,5,Green turtle,Indian River,Moderately decomposed,0,0,53.6,48.3
-81.12500293,24.7281044,39122,DXV1990110701,1990,11,7,Green turtle,Monroe,Moderately decomposed,0,0,52.1,44.5
-81.65500308,24.57770435,39123,LKB1990110702,1990,11,7,Green turtle,Monroe,Moderately decomposed,55.2,42.8,58.2,49.6
-82.10260321,24.58670435,39124,LKB1990110703,1990,11,7,Green turtle,Monroe,Fresh dead,46.4,39.7,47,43.8
-80.94840288,24.76570441,39125,DXR1990110801,1990,11,8,Green turtle,Monroe,Severely decomposed,0,0,41.3,34.3
-81.45340321,30.70570585,39126,RRP1990110801,1990,11,8,Loggerhead,Nassau,Fresh dead,0,0,97,91
-81.4267032,30.70000585,39127,RRP1990110802,1990,11,8,Loggerhead,Nassau,Severely decomposed,0,0,55,53
-81.26500312,29.85330566,39128,WRW1990110801,1990,11,8,Leatherback,St. Johns,Moderately decomposed,0,0,0,0
-81.08330291,24.69170439,39129,HXB1990110901,1990,11,9,Green turtle,Monroe,Moderately decomposed,51.7,40.2,53.5,47.6
-81.29100313,29.92000567,39130,JRS1990110901,1990,11,9,Loggerhead,St. Johns,Moderately decomposed,0,0,0,0
-81.4433032,30.57000582,39131,JXJ1990110901,1990,11,9,Loggerhead,Nassau,Severely decomposed,69.5,57.3,76.5,73.5
-80.55170277,24.97170447,39132,AFN1990111001,1990,11,10,Loggerhead,Monroe,Moderately decomposed,0,0,88.9,81.9
-81.41000319,30.44330579,39133,SSM1990111201,1990,11,12,Loggerhead,Duval,Dried carcass,0,0,109.2,63.5
-81.31830314,30.00830569,39134,CXM1990111301,1990,11,13,Loggerhead,St. Johns,Fresh dead,0,0,71.1,71.8
-80.06480266,26.40000485,39135,RXW1990111301,1990,11,13,Loggerhead,Palm Beach,Moderately decomposed,87.6,62.3,92.3,81
-81.05500304,29.32670554,39136,AJC1990111601,1990,11,16,Kemp's ridley,Volusia,Fresh dead,0,0,45.7,48.3
-80.39090272,25.12390452,39137,ARA1990111601,1990,11,16,Loggerhead,Monroe,Moderately decomposed,0,0,0,0
-80.96600301,29.1483055,39138,DXF1990111601,1990,11,16,Loggerhead,Volusia,Moderately decomposed,0,0,78.7,74.3
-80.59670288,28.38670533,39139,JXC1990111601,1990,11,16,Loggerhead,Brevard,Moderately decomposed,0,0,73.7,71.1
-80.16210271,27.18530504,39140,RRM1990111601,1990,11,16,Green turtle,Martin,Alive,42.2,33.7,45,38
-81.34970299,24.68170438,39141,TJW1990111601,1990,11,16,Hawksbill,Monroe,Severely decomposed,0,0,38.1,34.3
-80.23330274,27.34000508,39142,BDP1990111801,1990,11,18,Green turtle,St. Lucie,Moderately decomposed,37.8,28.9,40.4,33.6
-80.80000295,28.89470544,39143,JXH1990111801,1990,11,18,Green turtle,Volusia,Alive,36.4,29.5,38.1,33
-81.4414032,30.54830582,39144,PXS1990111801,1990,11,18,Kemp's ridley,Nassau,Dried carcass,0,0,35.5,35.5
-80.24330269,25.39000459,39145,FXG1990111901,1990,11,19,Green turtle,Miami-Dade,Moderately decomposed,59.1,45.7,63,52.3
-80.07670266,26.30170482,39146,RXW1990111901,1990,11,19,Green turtle,Broward,Alive,41.2,33.3,44.3,38.5
-82.49980339,27.18330498,39147,JXF1990112001,1990,11,20,Loggerhead,Sarasota,Moderately decomposed,96.8,57.2,103.6,92.7
-81.12620307,29.48000557,39148,EHO1990112201,1990,11,22,Leatherback,Flagler,Fresh dead,0,0,0,0
-81.39240318,30.39330578,39149,CHB1990112301,1990,11,23,Loggerhead,Duval,Fresh dead,0,0,73.7,58.4
-80.58770277,24.95250447,39150,PXR1990112301,1990,11,23,Green turtle,Monroe,Alive,45.7,34.3,49.5,44.5
-80.23330268,25.39170459,39151,SXS1990112501,1990,11,25,Green turtle,Miami-Dade,Fresh dead,0,0,46,42
-80.21500268,25.41140459,39152,BXH1990112601,1990,11,26,Green turtle,Miami-Dade,Severely decomposed,46.1,36.6,48.5,42
-80.43830281,27.8433052,39153,CXR1990112701,1990,11,27,Green turtle,Indian River,Fresh dead,32.2,24.8,34,28.7
-80.4129028,27.79470519,39154,CXR1990112702,1990,11,27,Green turtle,Indian River,Moderately decomposed,41.9,33.2,46,39.1
-80.43670281,27.8400052,39155,CXR1990112703,1990,11,27,Green turtle,Indian River,Fresh dead,45.7,35,49.7,41.8
-81.39080318,30.30170576,39156,JER1990112701,1990,11,27,Loggerhead,Duval,Moderately decomposed,0,0,61,58.5
-80.35120278,27.63330515,39157,JLG1990112701,1990,11,27,Green turtle,Indian River,Moderately decomposed,37.2,29.3,40,34
-81.13830307,29.50500558,39158,RWK1990112701,1990,11,27,Loggerhead,Flagler,Moderately decomposed,58.3,47.3,0,0
-80.23920274,27.35170508,39159,BDP1990112801,1990,11,28,Green turtle,St. Lucie,Alive,45.2,35.4,47.4,42.8
-81.26830312,29.87000566,39160,BEM1990112801,1990,11,28,Loggerhead,St. Johns,Severely decomposed,0,0,68.6,63.5
-80.35560278,27.65500515,39161,JLG1990112801,1990,11,28,Green turtle,Indian River,Moderately decomposed,31.7,24.5,33.6,28
-80.35810278,27.66330516,39162,JLG1990112802,1990,11,28,Green turtle,Indian River,Moderately decomposed,30.9,24.2,33,28
-80.34550278,27.61830514,39163,RWH1990112801,1990,11,28,Loggerhead,Indian River,Severely decomposed,0,0,0,91.4
-82.63050345,27.75330512,39164,AMF1990112901,1990,11,29,Loggerhead,Pinellas,Moderately decomposed,95,72.6,100.7,92
-84.85330415,29.74830553,39165,LXE1990112901,1990,11,29,Loggerhead,Franklin,Moderately decomposed,0,0,57.2,55.3
-80.21000273,27.28500506,39166,RRM1990112901,1990,11,29,Loggerhead,St. Lucie,Severely decomposed,85.5,60.1,91,85.5
-81.26500312,29.85670566,39167,RWK1990112901,1990,11,29,Leatherback,St. Johns,Moderately decomposed,0,0,0,0
-80.33500271,25.4633046,39168,BNP1990113001,1990,11,30,Green turtle,Miami-Dade,Moderately decomposed,55.9,44.1,0,0
-81.40000318,30.40330578,39169,CXB1990113001,1990,11,30,Loggerhead,Duval,Skeletal remains,0,0,71.1,58.4
-81.38330317,30.26670575,39170,MHH1990113001,1990,11,30,Loggerhead,Duval,Moderately decomposed,0,0,74,72
-80.86670297,28.99330547,39171,MXM1990113001,1990,11,30,Loggerhead,Volusia,Severely decomposed,74.9,62.7,0,0
-80.99670302,29.20670551,39172,WSM1990113001,1990,11,30,Loggerhead,Volusia,Moderately decomposed,61,55.9,0,0
-81.39670318,30.35170577,39173,BSP1990120101,1990,12,1,Kemp's ridley,Duval,Moderately decomposed,0,0,37,37
-80.13100266,25.77330469,39174,BXI1990120101,1990,12,1,Hawksbill,Miami-Dade,Alive,19.8,14.7,21.2,18
-81.08320291,24.7167044,39175,TXB1990120101,1990,12,1,Green turtle,Monroe,Severely decomposed,44,36,47,41.5
-82.83200351,28.07500519,39176,WXG1990120101,1990,12,1,Green turtle,Pinellas,Dried carcass,36.5,31,36.8,33
-81.39280318,30.31330576,39177,LNG1990120201,1990,12,2,Loggerhead,Duval,Moderately decomposed,0,0,65,60
-81.41070319,30.45000579,39178,NEG1990120201,1990,12,2,Loggerhead,Duval,Fresh dead,0,0,72,68
-80.58260286,28.04340524,39179,RAK1990120201,1990,12,2,Loggerhead,Brevard,Moderately decomposed,0,0,0,0
-81.34670299,24.69330439,39180,SJM1990120201,1990,12,2,Green turtle,Monroe,Moderately decomposed,0,0,64.8,55.9
-80.96600301,29.1483055,39181,AJC1990120301,1990,12,3,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-80.87170298,29.00000547,39182,MXM1990120301,1990,12,3,Loggerhead,Volusia,Severely decomposed,94.6,73.5,0,0
-80.24830275,27.55000513,39183,REM1990120401,1990,12,4,Loggerhead,St. Lucie,Severely decomposed,93.8,75.3,101,91.9
-80.97270301,29.1600055,39184,DXF1990120601,1990,12,6,Kemp's ridley,Volusia,Fresh dead,0,0,44.5,47
-80.97940301,29.17330551,39185,PLW1990120601,1990,12,6,Loggerhead,Volusia,Moderately decomposed,0,0,96.5,81.3
-81.29170313,29.92170567,39186,WRW1990120701,1990,12,7,Loggerhead,St. Johns,Moderately decomposed,0,0,0,0
-80.30610276,27.40500509,39187,BAS1990120801,1990,12,8,Loggerhead,St. Lucie,Severely decomposed,76.1,62.2,83.2,80.2
-81.28870313,29.91430567,39188,AWA1990120901,1990,12,9,Loggerhead,St. Johns,Moderately decomposed,0,0,75,71
-81.4427032,30.56000582,39189,JXJ1990120901,1990,12,9,Loggerhead,Nassau,Severely decomposed,0,0,62.5,59.5
-80.84330285,24.80000443,39190,TXB1990121101,1990,12,11,Loggerhead,Monroe,Alive,0,0,0,0
-81.63500307,24.59170436,39191,LKB1990121201,1990,12,12,Green turtle,Monroe,Alive,37.5,28.3,0,0
-81.0350029,24.7317044,39192,TXB1990121201,1990,12,12,Loggerhead,Monroe,Severely decomposed,89,62.2,0,0
-81.39670318,30.35000577,39193,MXH1990121301,1990,12,13,Loggerhead,Duval,Moderately decomposed,0,0,76,70
-80.24170274,27.35670508,39194,REM1990121401,1990,12,14,Loggerhead,St. Lucie,Moderately decomposed,92.9,68.4,97.8,87.7
-81.39400318,30.32170577,39195,MXH1990121501,1990,12,15,Kemp's ridley,Duval,Moderately decomposed,0,0,52,52
-80.43470281,27.8367052,39196,RXJ1990121501,1990,12,15,Green turtle,Indian River,Fresh dead,34.2,27.5,36,31.3
-80.44720281,27.8598052,39197,JXS1990121701,1990,12,17,Green turtle,Indian River,Moderately decomposed,44.5,34.9,0,0
-80.74560293,28.81000542,39198,JXH1990121801,1990,12,18,Loggerhead,Volusia,Skeletal remains,0,0,71.1,63.5
-80.75000293,28.81670543,39199,JXH1990121802,1990,12,18,Loggerhead,Volusia,Severely decomposed,0,0,53.3,49.5
-80.1267027,27.09000502,39200,JXS1990121801,1990,12,18,Leatherback,Martin,Severely decomposed,0,0,0,0
-80.91900299,29.07810549,39201,MXM1990121801,1990,12,18,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-82.76140351,28.61140532,39202,TXL1990121901,1990,12,19,Green turtle,Hernando,Alive,37.4,29.2,45.7,38.1
-80.98170288,24.74020441,39203,TXB1990122001,1990,12,20,Green turtle,Monroe,Fresh dead,48.4,40.9,0,0
-80.60430288,28.35830532,39204,LWC1990122101,1990,12,21,Kemp's ridley,Brevard,Fresh dead,0,0,50.2,52.1
-81.28290313,29.88500567,39205,AWA1990122201,1990,12,22,Green turtle,St. Johns,Moderately decomposed,0,0,47,42
-85.74270442,30.13060559,39206,LAC1990122201,1990,12,22,Kemp's ridley,Bay,Fresh dead,0,0,54,54.6
-80.58930287,28.40800533,39207,PXB1990122201,1990,12,22,Green turtle,Brevard,Alive,0,0,30,27
-80.18730272,27.23830505,39208,RRM1990122201,1990,12,22,Loggerhead,Martin,Severely decomposed,0,0,0,0
-82.54170342,27.89000516,39209,AMF1990122301,1990,12,23,Kemp's ridley,Hillsborough,Severely decomposed,63.4,61.8,67,68.7
-80.91140287,25.03220448,39210,JXB1990122301,1990,12,23,Green turtle,Monroe,Fresh dead,39.6,32,41.2,36.1
-81.09250305,29.40670556,39211,MLF1990122301,1990,12,23,Loggerhead,Volusia,Moderately decomposed,61,51,0,0
-87.12500482,30.33330559,39212,PXW1990122301,1990,12,23,Loggerhead,Escambia,Moderately decomposed,0,0,101.6,81.3
-81.45330302,24.62000437,39213,TXB1990122301,1990,12,23,Green turtle,Monroe,Alive,45.3,36.5,46.5,42
-82.06000324,26.42700481,39214,CRL1990122401,1990,12,24,Loggerhead,Lee,Moderately decomposed,88.8,67.1,96.5,88.9
-80.01140265,26.75000494,39215,CXP1990122401,1990,12,24,Green turtle,Palm Beach,Moderately decomposed,0,0,41.9,36.8
-80.24170274,27.47170511,39216,RXW1990122401,1990,12,24,Leatherback,St. Lucie,Moderately decomposed,0,0,0,0
-80.58930287,28.40800533,39217,SWF1990122501,1990,12,25,Green turtle,Brevard,Alive,30.6,25,31.7,28
-81.19390309,29.62500561,39218,EHO1990122601,1990,12,26,Leatherback,Flagler,Moderately decomposed,141,69.5,142,115
-80.97670301,29.1683055,39219,PLW1990122601,1990,12,26,Kemp's ridley,Volusia,Moderately decomposed,0,0,51.1,55.9
-80.58930287,28.40800533,39220,SWF1990122601,1990,12,26,Loggerhead,Brevard,Alive,57.7,47.1,61.6,57.9
-81.27170297,24.66360438,39221,HTM1990122701,1990,12,27,Green turtle,Monroe,Moderately decomposed,0,0,49.5,43.2
-81.2120031,29.66850562,39222,MLF1990122701,1990,12,27,Loggerhead,Flagler,Severely decomposed,60.4,55.4,0,0
-80.97810301,29.1717055,39223,PLW1990122701,1990,12,27,Kemp's ridley,Volusia,Moderately decomposed,0,0,34.3,34.9
-81.00000302,29.21310551,39224,PLW1990122702,1990,12,27,Kemp's ridley,Volusia,Severely decomposed,0,0,57.8,55.9
-80.3967028,27.76330518,39225,RBB1990122801,1990,12,28,Green turtle,Indian River,Severely decomposed,0,0,66,61
-81.79780316,26.08330473,39226,SXB1990122801,1990,12,28,Loggerhead,Collier,Severely decomposed,0,0,0,0
-81.30830314,29.96830569,39227,ALN1990122901,1990,12,29,Green turtle,St. Johns,Moderately decomposed,0,0,33,30.5
-80.81670284,24.81330443,39228,CXJ1990122901,1990,12,29,Loggerhead,Monroe,Severely decomposed,88.9,85.1,0,0
